,keyword,volume,year,month,engine,total_volume_for_last_12_months,avg_volume_for_last_12_months,total_months_seen,month_abbr
0,yoga pants,61,2018,6,google,779,65,12,Jun
1,yoga pants,68,2018,7,google,779,65,12,Jul
2,yoga pants,107,2018,8,google,779,65,12,Aug
3,yoga pants,63,2018,9,google,779,65,12,Sep
4,yoga pants,72,2018,10,google,779,65,12,Oct
5,yoga pants,77,2018,11,google,779,65,12,Nov
6,yoga pants,56,2018,12,google,779,65,12,Dec
7,yoga pants,50,2019,1,google,779,65,12,Jan
8,yoga pants,42,2019,2,google,779,65,12,Feb
9,yoga pants,64,2019,3,google,779,65,12,Mar
10,yoga pants,66,2019,4,google,779,65,12,Apr
11,yoga pants,53,2019,5,google,779,65,12,May
12,sweatpants,35,2018,6,google,750,62,12,Jun
13,sweatpants,46,2018,7,google,750,62,12,Jul
14,sweatpants,45,2018,8,google,750,62,12,Aug
15,sweatpants,56,2018,9,google,750,62,12,Sep
16,sweatpants,88,2018,10,google,750,62,12,Oct
17,sweatpants,80,2018,11,google,750,62,12,Nov
18,sweatpants,79,2018,12,google,750,62,12,Dec
19,sweatpants,71,2019,1,google,750,62,12,Jan
20,sweatpants,74,2019,2,google,750,62,12,Feb
21,sweatpants,72,2019,3,google,750,62,12,Mar
22,sweatpants,52,2019,4,google,750,62,12,Apr
23,sweatpants,52,2019,5,google,750,62,12,May
24,sweatshirt,146,2018,6,google,3455,288,12,Jun
25,sweatshirt,282,2018,7,google,3455,288,12,Jul
26,sweatshirt,350,2018,8,google,3455,288,12,Aug
27,sweatshirt,369,2018,9,google,3455,288,12,Sep
28,sweatshirt,217,2018,10,google,3455,288,12,Oct
29,sweatshirt,782,2018,11,google,3455,288,12,Nov
30,sweatshirt,400,2018,12,google,3455,288,12,Dec
31,sweatshirt,221,2019,1,google,3455,288,12,Jan
32,sweatshirt,199,2019,2,google,3455,288,12,Feb
33,sweatshirt,174,2019,3,google,3455,288,12,Mar
34,sweatshirt,185,2019,4,google,3455,288,12,Apr
35,sweatshirt,130,2019,5,google,3455,288,12,May
36,yoga pants,1031,2018,6,youtube,12380,1031,12,Jun
37,yoga pants,2185,2018,7,youtube,12380,1031,12,Jul
38,yoga pants,2370,2018,8,youtube,12380,1031,12,Aug
39,yoga pants,716,2018,9,youtube,12380,1031,12,Sep
40,yoga pants,1468,2018,10,youtube,12380,1031,12,Oct
41,yoga pants,5,2018,11,youtube,12380,1031,12,Nov
42,yoga pants,145,2018,12,youtube,12380,1031,12,Dec
43,yoga pants,490,2019,1,youtube,12380,1031,12,Jan
44,yoga pants,716,2019,2,youtube,12380,1031,12,Feb
45,yoga pants,145,2019,3,youtube,12380,1031,12,Mar
46,yoga pants,1641,2019,4,youtube,12380,1031,12,Apr
47,yoga pants,1468,2019,5,youtube,12380,1031,12,May
48,sweatpants,1785,2018,6,youtube,21420,1785,12,Jun
49,sweatpants,5579,2018,7,youtube,21420,1785,12,Jul
50,sweatpants,5427,2018,8,youtube,21420,1785,12,Aug
51,sweatpants,5427,2018,9,youtube,21420,1785,12,Sep
52,sweatpants,989,2018,10,youtube,21420,1785,12,Oct
53,sweatpants,247,2018,11,youtube,21420,1785,12,Nov
54,sweatpants,490,2018,12,youtube,21420,1785,12,Dec
55,sweatpants,490,2019,1,youtube,21420,1785,12,Jan
56,sweatpants,315,2019,2,youtube,21420,1785,12,Feb
57,sweatpants,247,2019,3,youtube,21420,1785,12,Mar
58,sweatpants,315,2019,4,youtube,21420,1785,12,Apr
59,sweatpants,109,2019,5,youtube,21420,1785,12,May
60,sweatshirt,69710,2018,6,youtube,836526,69710,12,Jun
61,sweatshirt,46393,2018,7,youtube,836526,69710,12,Jul
62,sweatshirt,41699,2018,8,youtube,836526,69710,12,Aug
63,sweatshirt,70766,2018,9,youtube,836526,69710,12,Sep
64,sweatshirt,45793,2018,10,youtube,836526,69710,12,Oct
65,sweatshirt,272982,2018,11,youtube,836526,69710,12,Nov
66,sweatshirt,113635,2018,12,youtube,836526,69710,12,Dec
67,sweatshirt,63830,2019,1,youtube,836526,69710,12,Jan
68,sweatshirt,44604,2019,2,youtube,836526,69710,12,Feb
69,sweatshirt,21315,2019,3,youtube,836526,69710,12,Mar
70,sweatshirt,30658,2019,4,youtube,836526,69710,12,Apr
71,sweatshirt,15141,2019,5,youtube,836526,69710,12,May
72,yoga pants,7731,2018,6,amazon,92782,7731,12,Jun
73,yoga pants,7128,2018,7,amazon,92782,7731,12,Jul
74,yoga pants,5502,2018,8,amazon,92782,7731,12,Aug
75,yoga pants,9435,2018,9,amazon,92782,7731,12,Sep
76,yoga pants,12455,2018,10,amazon,92782,7731,12,Oct
77,yoga pants,12148,2018,11,amazon,92782,7731,12,Nov
78,yoga pants,8846,2018,12,amazon,92782,7731,12,Dec
79,yoga pants,9731,2019,1,amazon,92782,7731,12,Jan
80,yoga pants,7692,2019,2,amazon,92782,7731,12,Feb
81,yoga pants,5502,2019,3,amazon,92782,7731,12,Mar
82,yoga pants,3306,2019,4,amazon,92782,7731,12,Apr
83,yoga pants,3306,2019,5,amazon,92782,7731,12,May
84,sweatpants,10977,2018,6,amazon,131726,10977,12,Jun
85,sweatpants,6302,2018,7,amazon,131726,10977,12,Jul
86,sweatpants,3306,2018,8,amazon,131726,10977,12,Aug
87,sweatpants,8265,2018,9,amazon,131726,10977,12,Sep
88,sweatpants,16191,2018,10,amazon,131726,10977,12,Oct
89,sweatpants,30885,2018,11,amazon,131726,10977,12,Nov
90,sweatpants,19363,2018,12,amazon,131726,10977,12,Dec
91,sweatpants,9435,2019,1,amazon,131726,10977,12,Jan
92,sweatpants,10629,2019,2,amazon,131726,10977,12,Feb
93,sweatpants,8555,2019,3,amazon,131726,10977,12,Mar
94,sweatpants,4734,2019,4,amazon,131726,10977,12,Apr
95,sweatpants,3084,2019,5,amazon,131726,10977,12,May
96,sweatshirt,9553,2018,6,amazon,114641,9553,12,Jun
97,sweatshirt,4485,2018,7,amazon,114641,9553,12,Jul
98,sweatshirt,4001,2018,8,amazon,114641,9553,12,Aug
99,sweatshirt,14001,2018,9,amazon,114641,9553,12,Sep
100,sweatshirt,17137,2018,10,amazon,114641,9553,12,Oct
101,sweatshirt,14936,2018,11,amazon,114641,9553,12,Nov
102,sweatshirt,17771,2018,12,amazon,114641,9553,12,Dec
103,sweatshirt,10930,2019,1,amazon,114641,9553,12,Jan
104,sweatshirt,6302,2019,2,amazon,114641,9553,12,Feb
105,sweatshirt,7978,2019,3,amazon,114641,9553,12,Mar
106,sweatshirt,4241,2019,4,amazon,114641,9553,12,Apr
107,sweatshirt,3306,2019,5,amazon,114641,9553,12,May
108,crew neck,11,2018,6,google,353,29,12,Jun
109,crew neck,41,2018,7,google,353,29,12,Jul
110,crew neck,41,2018,8,google,353,29,12,Aug
111,crew neck,54,2018,9,google,353,29,12,Sep
112,crew neck,36,2018,10,google,353,29,12,Oct
113,crew neck,31,2018,11,google,353,29,12,Nov
114,crew neck,20,2018,12,google,353,29,12,Dec
115,crew neck,36,2019,1,google,353,29,12,Jan
116,crew neck,22,2019,2,google,353,29,12,Feb
117,crew neck,20,2019,3,google,353,29,12,Mar
118,crew neck,17,2019,4,google,353,29,12,Apr
119,crew neck,24,2019,5,google,353,29,12,May
120,thumb hole,4,2018,6,google,4,1,1,Jun
121,thumb hole,0,2018,7,google,4,1,1,Jul
122,thumb hole,0,2018,8,google,4,1,1,Aug
123,thumb hole,0,2018,9,google,4,1,1,Sep
124,thumb hole,0,2018,10,google,4,1,1,Oct
125,thumb hole,0,2018,11,google,4,1,1,Nov
126,thumb hole,0,2018,12,google,4,1,1,Dec
127,thumb hole,0,2019,1,google,4,1,1,Jan
128,thumb hole,0,2019,2,google,4,1,1,Feb
129,thumb hole,0,2019,3,google,4,1,1,Mar
130,thumb hole,0,2019,4,google,4,1,1,Apr
131,thumb hole,0,2019,5,google,4,1,1,May
132,pullover,2,2018,6,google,227,19,11,Jun
133,pullover,10,2018,7,google,227,19,11,Jul
134,pullover,6,2018,8,google,227,19,11,Aug
135,pullover,7,2018,9,google,227,19,11,Sep
136,pullover,52,2018,10,google,227,19,11,Oct
137,pullover,48,2018,11,google,227,19,11,Nov
138,pullover,49,2018,12,google,227,19,11,Dec
139,pullover,31,2019,1,google,227,19,11,Jan
140,pullover,12,2019,2,google,227,19,11,Feb
141,pullover,6,2019,3,google,227,19,11,Mar
142,pullover,0,2019,4,google,227,19,11,Apr
143,pullover,4,2019,5,google,227,19,11,May
144,fleece,22,2018,6,google,740,62,12,Jun
145,fleece,58,2018,7,google,740,62,12,Jul
146,fleece,56,2018,8,google,740,62,12,Aug
147,fleece,72,2018,9,google,740,62,12,Sep
148,fleece,90,2018,10,google,740,62,12,Oct
149,fleece,109,2018,11,google,740,62,12,Nov
150,fleece,80,2018,12,google,740,62,12,Dec
151,fleece,67,2019,1,google,740,62,12,Jan
152,fleece,57,2019,2,google,740,62,12,Feb
153,fleece,56,2019,3,google,740,62,12,Mar
154,fleece,26,2019,4,google,740,62,12,Apr
155,fleece,47,2019,5,google,740,62,12,May
156,joggers,74,2018,6,google,1320,110,12,Jun
157,joggers,118,2018,7,google,1320,110,12,Jul
158,joggers,117,2018,8,google,1320,110,12,Aug
159,joggers,94,2018,9,google,1320,110,12,Sep
160,joggers,151,2018,10,google,1320,110,12,Oct
161,joggers,170,2018,11,google,1320,110,12,Nov
162,joggers,118,2018,12,google,1320,110,12,Dec
163,joggers,122,2019,1,google,1320,110,12,Jan
164,joggers,114,2019,2,google,1320,110,12,Feb
165,joggers,88,2019,3,google,1320,110,12,Mar
166,joggers,54,2019,4,google,1320,110,12,Apr
167,joggers,100,2019,5,google,1320,110,12,May
168,hoodie,99,2018,6,google,1883,157,12,Jun
169,hoodie,56,2018,7,google,1883,157,12,Jul
170,hoodie,62,2018,8,google,1883,157,12,Aug
171,hoodie,65,2018,9,google,1883,157,12,Sep
172,hoodie,61,2018,10,google,1883,157,12,Oct
173,hoodie,51,2018,11,google,1883,157,12,Nov
174,hoodie,162,2018,12,google,1883,157,12,Dec
175,hoodie,299,2019,1,google,1883,157,12,Jan
176,hoodie,316,2019,2,google,1883,157,12,Feb
177,hoodie,302,2019,3,google,1883,157,12,Mar
178,hoodie,211,2019,4,google,1883,157,12,Apr
179,hoodie,199,2019,5,google,1883,157,12,May
180,hooded,28,2018,6,google,419,35,12,Jun
181,hooded,52,2018,7,google,419,35,12,Jul
182,hooded,31,2018,8,google,419,35,12,Aug
183,hooded,40,2018,9,google,419,35,12,Sep
184,hooded,36,2018,10,google,419,35,12,Oct
185,hooded,29,2018,11,google,419,35,12,Nov
186,hooded,24,2018,12,google,419,35,12,Dec
187,hooded,36,2019,1,google,419,35,12,Jan
188,hooded,27,2019,2,google,419,35,12,Feb
189,hooded,37,2019,3,google,419,35,12,Mar
190,hooded,54,2019,4,google,419,35,12,Apr
191,hooded,25,2019,5,google,419,35,12,May
192,capri,59,2018,6,google,703,59,12,Jun
193,capri,97,2018,7,google,703,59,12,Jul
194,capri,78,2018,8,google,703,59,12,Aug
195,capri,74,2018,9,google,703,59,12,Sep
196,capri,45,2018,10,google,703,59,12,Oct
197,capri,31,2018,11,google,703,59,12,Nov
198,capri,45,2018,12,google,703,59,12,Dec
199,capri,50,2019,1,google,703,59,12,Jan
200,capri,58,2019,2,google,703,59,12,Feb
201,capri,53,2019,3,google,703,59,12,Mar
202,capri,56,2019,4,google,703,59,12,Apr
203,capri,57,2019,5,google,703,59,12,May
204,muscle tee,1,2018,6,google,37,3,10,Jun
205,muscle tee,4,2018,7,google,37,3,10,Jul
206,muscle tee,4,2018,8,google,37,3,10,Aug
207,muscle tee,2,2018,9,google,37,3,10,Sep
208,muscle tee,9,2018,10,google,37,3,10,Oct
209,muscle tee,3,2018,11,google,37,3,10,Nov
210,muscle tee,3,2018,12,google,37,3,10,Dec
211,muscle tee,0,2019,1,google,37,3,10,Jan
212,muscle tee,3,2019,2,google,37,3,10,Feb
213,muscle tee,4,2019,3,google,37,3,10,Mar
214,muscle tee,2,2019,4,google,37,3,10,Apr
215,muscle tee,2,2019,5,google,37,3,10,May
216,basic tee,0,2018,6,google,12,1,4,Jun
217,basic tee,4,2018,7,google,12,1,4,Jul
218,basic tee,0,2018,8,google,12,1,4,Aug
219,basic tee,0,2018,9,google,12,1,4,Sep
220,basic tee,0,2018,10,google,12,1,4,Oct
221,basic tee,2,2018,11,google,12,1,4,Nov
222,basic tee,0,2018,12,google,12,1,4,Dec
223,basic tee,0,2019,1,google,12,1,4,Jan
224,basic tee,0,2019,2,google,12,1,4,Feb
225,basic tee,2,2019,3,google,12,1,4,Mar
226,basic tee,4,2019,4,google,12,1,4,Apr
227,basic tee,0,2019,5,google,12,1,4,May
228,thumb hole,0,2018,6,youtube,1,1,1,Jun
229,thumb hole,0,2018,7,youtube,1,1,1,Jul
230,thumb hole,0,2018,8,youtube,1,1,1,Aug
231,thumb hole,0,2018,9,youtube,1,1,1,Sep
232,thumb hole,1,2018,10,youtube,1,1,1,Oct
233,thumb hole,0,2018,11,youtube,1,1,1,Nov
234,thumb hole,0,2018,12,youtube,1,1,1,Dec
235,thumb hole,0,2019,1,youtube,1,1,1,Jan
236,thumb hole,0,2019,2,youtube,1,1,1,Feb
237,thumb hole,0,2019,3,youtube,1,1,1,Mar
238,thumb hole,0,2019,4,youtube,1,1,1,Apr
239,thumb hole,0,2019,5,youtube,1,1,1,May
240,pullover,14,2018,6,youtube,169,14,8,Jun
241,pullover,0,2018,7,youtube,169,14,8,Jul
242,pullover,145,2018,8,youtube,169,14,8,Aug
243,pullover,0,2018,9,youtube,169,14,8,Sep
244,pullover,0,2018,10,youtube,169,14,8,Oct
245,pullover,2,2018,11,youtube,169,14,8,Nov
246,pullover,1,2018,12,youtube,169,14,8,Dec
247,pullover,0,2019,1,youtube,169,14,8,Jan
248,pullover,2,2019,2,youtube,169,14,8,Feb
249,pullover,1,2019,3,youtube,169,14,8,Mar
250,pullover,2,2019,4,youtube,169,14,8,Apr
251,pullover,2,2019,5,youtube,169,14,8,May
252,fleece,0,2018,6,youtube,279,24,12,Jun
253,fleece,5,2018,7,youtube,279,24,12,Jul
254,fleece,0,2018,8,youtube,279,24,12,Aug
255,fleece,2,2018,9,youtube,279,24,12,Sep
256,fleece,4,2018,10,youtube,279,24,12,Oct
257,fleece,247,2018,11,youtube,279,24,12,Nov
258,fleece,2,2018,12,youtube,279,24,12,Dec
259,fleece,6,2019,1,youtube,279,24,12,Jan
260,fleece,4,2019,2,youtube,279,24,12,Feb
261,fleece,5,2019,3,youtube,279,24,12,Mar
262,fleece,2,2019,4,youtube,279,24,12,Apr
263,fleece,2,2019,5,youtube,279,24,12,May
264,hoodie,76026,2018,6,youtube,912316,76026,12,Jun
265,hoodie,3643,2018,7,youtube,912316,76026,12,Jul
266,hoodie,7395,2018,8,youtube,912316,76026,12,Aug
267,hoodie,4486,2018,9,youtube,912316,76026,12,Sep
268,hoodie,6480,2018,10,youtube,912316,76026,12,Oct
269,hoodie,5880,2018,11,youtube,912316,76026,12,Nov
270,hoodie,115084,2018,12,youtube,912316,76026,12,Dec
271,hoodie,208272,2019,1,youtube,912316,76026,12,Jan
272,hoodie,156377,2019,2,youtube,912316,76026,12,Feb
273,hoodie,133564,2019,3,youtube,912316,76026,12,Mar
274,hoodie,90222,2019,4,youtube,912316,76026,12,Apr
275,hoodie,104887,2019,5,youtube,912316,76026,12,May
276,hooded,29,2018,6,youtube,357,29,12,Jun
277,hooded,190,2018,7,youtube,357,29,12,Jul
278,hooded,4,2018,8,youtube,357,29,12,Aug
279,hooded,3,2018,9,youtube,357,29,12,Sep
280,hooded,2,2018,10,youtube,357,29,12,Oct
281,hooded,109,2018,11,youtube,357,29,12,Nov
282,hooded,5,2018,12,youtube,357,29,12,Dec
283,hooded,6,2019,1,youtube,357,29,12,Jan
284,hooded,2,2019,2,youtube,357,29,12,Feb
285,hooded,2,2019,3,youtube,357,29,12,Mar
286,hooded,4,2019,4,youtube,357,29,12,Apr
287,hooded,1,2019,5,youtube,357,29,12,May
288,capri,0,2018,6,youtube,14,2,10,Jun
289,capri,2,2018,7,youtube,14,2,10,Jul
290,capri,4,2018,8,youtube,14,2,10,Aug
291,capri,2,2018,9,youtube,14,2,10,Sep
292,capri,2,2018,10,youtube,14,2,10,Oct
293,capri,2,2018,11,youtube,14,2,10,Nov
294,capri,1,2018,12,youtube,14,2,10,Dec
295,capri,0,2019,1,youtube,14,2,10,Jan
296,capri,0,2019,2,youtube,14,2,10,Feb
297,capri,1,2019,3,youtube,14,2,10,Mar
298,capri,0,2019,4,youtube,14,2,10,Apr
299,capri,0,2019,5,youtube,14,2,10,May
300,muscle tee,0,2018,6,youtube,7,1,9,Jun
301,muscle tee,0,2018,7,youtube,7,1,9,Jul
302,muscle tee,2,2018,8,youtube,7,1,9,Aug
303,muscle tee,1,2018,9,youtube,7,1,9,Sep
304,muscle tee,1,2018,10,youtube,7,1,9,Oct
305,muscle tee,0,2018,11,youtube,7,1,9,Nov
306,muscle tee,0,2018,12,youtube,7,1,9,Dec
307,muscle tee,0,2019,1,youtube,7,1,9,Jan
308,muscle tee,0,2019,2,youtube,7,1,9,Feb
309,muscle tee,2,2019,3,youtube,7,1,9,Mar
310,muscle tee,1,2019,4,youtube,7,1,9,Apr
311,muscle tee,0,2019,5,youtube,7,1,9,May
312,basic tee,0,2018,6,youtube,1,1,3,Jun
313,basic tee,0,2018,7,youtube,1,1,3,Jul
314,basic tee,0,2018,8,youtube,1,1,3,Aug
315,basic tee,0,2018,9,youtube,1,1,3,Sep
316,basic tee,1,2018,10,youtube,1,1,3,Oct
317,basic tee,0,2018,11,youtube,1,1,3,Nov
318,basic tee,0,2018,12,youtube,1,1,3,Dec
319,basic tee,0,2019,1,youtube,1,1,3,Jan
320,basic tee,0,2019,2,youtube,1,1,3,Feb
321,basic tee,0,2019,3,youtube,1,1,3,Mar
322,basic tee,0,2019,4,youtube,1,1,3,Apr
323,basic tee,0,2019,5,youtube,1,1,3,May
324,crew neck,0,2018,6,amazon,2151,180,8,Jun
325,crew neck,73,2018,7,amazon,2151,180,8,Jul
326,crew neck,337,2018,8,amazon,2151,180,8,Aug
327,crew neck,0,2018,9,amazon,2151,180,8,Sep
328,crew neck,337,2018,10,amazon,2151,180,8,Oct
329,crew neck,507,2018,11,amazon,2151,180,8,Nov
330,crew neck,16,2018,12,amazon,2151,180,8,Dec
331,crew neck,187,2019,1,amazon,2151,180,8,Jan
332,crew neck,0,2019,2,amazon,2151,180,8,Feb
333,crew neck,0,2019,3,amazon,2151,180,8,Mar
334,crew neck,507,2019,4,amazon,2151,180,8,Apr
335,crew neck,187,2019,5,amazon,2151,180,8,May
336,thumb hole,0,2018,6,amazon,385,33,4,Jun
337,thumb hole,0,2018,7,amazon,385,33,4,Jul
338,thumb hole,0,2018,8,amazon,385,33,4,Aug
339,thumb hole,0,2018,9,amazon,385,33,4,Sep
340,thumb hole,0,2018,10,amazon,385,33,4,Oct
341,thumb hole,337,2018,11,amazon,385,33,4,Nov
342,thumb hole,16,2018,12,amazon,385,33,4,Dec
343,thumb hole,16,2019,1,amazon,385,33,4,Jan
344,thumb hole,16,2019,2,amazon,385,33,4,Feb
345,thumb hole,0,2019,3,amazon,385,33,4,Mar
346,thumb hole,0,2019,4,amazon,385,33,4,Apr
347,thumb hole,0,2019,5,amazon,385,33,4,May
348,pullover,0,2018,6,amazon,17303,1442,10,Jun
349,pullover,16,2018,7,amazon,17303,1442,10,Jul
350,pullover,16,2018,8,amazon,17303,1442,10,Aug
351,pullover,16,2018,9,amazon,17303,1442,10,Sep
352,pullover,2441,2018,10,amazon,17303,1442,10,Oct
353,pullover,2441,2018,11,amazon,17303,1442,10,Nov
354,pullover,9435,2018,12,amazon,17303,1442,10,Dec
355,pullover,2033,2019,1,amazon,17303,1442,10,Jan
356,pullover,873,2019,2,amazon,17303,1442,10,Feb
357,pullover,16,2019,3,amazon,17303,1442,10,Mar
358,pullover,0,2019,4,amazon,17303,1442,10,Apr
359,pullover,16,2019,5,amazon,17303,1442,10,May
360,fleece,4317,2018,6,amazon,51804,4317,12,Jun
361,fleece,2651,2018,7,amazon,51804,4317,12,Jul
362,fleece,2235,2018,8,amazon,51804,4317,12,Aug
363,fleece,3084,2018,9,amazon,51804,4317,12,Sep
364,fleece,3765,2018,10,amazon,51804,4317,12,Oct
365,fleece,7409,2018,11,amazon,51804,4317,12,Nov
366,fleece,13690,2018,12,amazon,51804,4317,12,Dec
367,fleece,4485,2019,1,amazon,51804,4317,12,Jan
368,fleece,4241,2019,2,amazon,51804,4317,12,Feb
369,fleece,1638,2019,3,amazon,51804,4317,12,Mar
370,fleece,2651,2019,4,amazon,51804,4317,12,Apr
371,fleece,1638,2019,5,amazon,51804,4317,12,May
372,joggers,19603,2018,6,amazon,235238,19603,12,Jun
373,joggers,20002,2018,7,amazon,235238,19603,12,Jul
374,joggers,16506,2018,8,amazon,235238,19603,12,Aug
375,joggers,15562,2018,9,amazon,235238,19603,12,Sep
376,joggers,20966,2018,10,amazon,235238,19603,12,Oct
377,joggers,39687,2018,11,amazon,235238,19603,12,Nov
378,joggers,28181,2018,12,amazon,235238,19603,12,Dec
379,joggers,21288,2019,1,amazon,235238,19603,12,Jan
380,joggers,20323,2019,2,amazon,235238,19603,12,Feb
381,joggers,11537,2019,3,amazon,235238,19603,12,Mar
382,joggers,12148,2019,4,amazon,235238,19603,12,Apr
383,joggers,9435,2019,5,amazon,235238,19603,12,May
384,hoodie,31552,2018,6,amazon,378631,31552,12,Jun
385,hoodie,15562,2018,7,amazon,378631,31552,12,Jul
386,hoodie,24210,2018,8,amazon,378631,31552,12,Aug
387,hoodie,32255,2018,9,amazon,378631,31552,12,Sep
388,hoodie,43754,2018,10,amazon,378631,31552,12,Oct
389,hoodie,57562,2018,11,amazon,378631,31552,12,Nov
390,hoodie,64326,2018,12,amazon,378631,31552,12,Dec
391,hoodie,37521,2019,1,amazon,378631,31552,12,Jan
392,hoodie,26515,2019,2,amazon,378631,31552,12,Feb
393,hoodie,20966,2019,3,amazon,378631,31552,12,Mar
394,hoodie,15562,2019,4,amazon,378631,31552,12,Apr
395,hoodie,8846,2019,5,amazon,378631,31552,12,May
396,hooded,974,2018,6,amazon,11695,974,12,Jun
397,hooded,507,2018,7,amazon,11695,974,12,Jul
398,hooded,2033,2018,8,amazon,11695,974,12,Aug
399,hooded,507,2018,9,amazon,11695,974,12,Sep
400,hooded,187,2018,10,amazon,11695,974,12,Oct
401,hooded,1444,2018,11,amazon,11695,974,12,Nov
402,hooded,337,2018,12,amazon,11695,974,12,Dec
403,hooded,1444,2019,1,amazon,11695,974,12,Jan
404,hooded,2865,2019,2,amazon,11695,974,12,Feb
405,hooded,873,2019,3,amazon,11695,974,12,Mar
406,hooded,187,2019,4,amazon,11695,974,12,Apr
407,hooded,337,2019,5,amazon,11695,974,12,May
408,capri,490,2018,6,amazon,5884,490,12,Jun
409,capri,873,2018,7,amazon,5884,490,12,Jul
410,capri,337,2018,8,amazon,5884,490,12,Aug
411,capri,337,2018,9,amazon,5884,490,12,Sep
412,capri,507,2018,10,amazon,5884,490,12,Oct
413,capri,688,2018,11,amazon,5884,490,12,Nov
414,capri,337,2018,12,amazon,5884,490,12,Dec
415,capri,73,2019,1,amazon,5884,490,12,Jan
416,capri,337,2019,2,amazon,5884,490,12,Feb
417,capri,337,2019,3,amazon,5884,490,12,Mar
418,capri,507,2019,4,amazon,5884,490,12,Apr
419,capri,1061,2019,5,amazon,5884,490,12,May
420,muscle tee,0,2018,6,amazon,283,24,7,Jun
421,muscle tee,0,2018,7,amazon,283,24,7,Jul
422,muscle tee,16,2018,8,amazon,283,24,7,Aug
423,muscle tee,16,2018,9,amazon,283,24,7,Sep
424,muscle tee,0,2018,10,amazon,283,24,7,Oct
425,muscle tee,16,2018,11,amazon,283,24,7,Nov
426,muscle tee,0,2018,12,amazon,283,24,7,Dec
427,muscle tee,0,2019,1,amazon,283,24,7,Jan
428,muscle tee,16,2019,2,amazon,283,24,7,Feb
429,muscle tee,16,2019,3,amazon,283,24,7,Mar
430,muscle tee,187,2019,4,amazon,283,24,7,Apr
431,muscle tee,16,2019,5,amazon,283,24,7,May
432,basic tee,0,2018,6,amazon,80,7,5,Jun
433,basic tee,16,2018,7,amazon,80,7,5,Jul
434,basic tee,16,2018,8,amazon,80,7,5,Aug
435,basic tee,0,2018,9,amazon,80,7,5,Sep
436,basic tee,0,2018,10,amazon,80,7,5,Oct
437,basic tee,16,2018,11,amazon,80,7,5,Nov
438,basic tee,0,2018,12,amazon,80,7,5,Dec
439,basic tee,0,2019,1,amazon,80,7,5,Jan
440,basic tee,16,2019,2,amazon,80,7,5,Feb
441,basic tee,16,2019,3,amazon,80,7,5,Mar
442,basic tee,0,2019,4,amazon,80,7,5,Apr
443,basic tee,0,2019,5,amazon,80,7,5,May
444,sweatband,7,2018,6,google,92,8,12,Jun
445,sweatband,15,2018,7,google,92,8,12,Jul
446,sweatband,12,2018,8,google,92,8,12,Aug
447,sweatband,9,2018,9,google,92,8,12,Sep
448,sweatband,5,2018,10,google,92,8,12,Oct
449,sweatband,7,2018,11,google,92,8,12,Nov
450,sweatband,4,2018,12,google,92,8,12,Dec
451,sweatband,7,2019,1,google,92,8,12,Jan
452,sweatband,7,2019,2,google,92,8,12,Feb
453,sweatband,7,2019,3,google,92,8,12,Mar
454,sweatband,5,2019,4,google,92,8,12,Apr
455,sweatband,7,2019,5,google,92,8,12,May
456,windbreaker,43,2018,6,google,724,60,12,Jun
457,windbreaker,50,2018,7,google,724,60,12,Jul
458,windbreaker,64,2018,8,google,724,60,12,Aug
459,windbreaker,63,2018,9,google,724,60,12,Sep
460,windbreaker,88,2018,10,google,724,60,12,Oct
461,windbreaker,66,2018,11,google,724,60,12,Nov
462,windbreaker,72,2018,12,google,724,60,12,Dec
463,windbreaker,51,2019,1,google,724,60,12,Jan
464,windbreaker,57,2019,2,google,724,60,12,Feb
465,windbreaker,58,2019,3,google,724,60,12,Mar
466,windbreaker,57,2019,4,google,724,60,12,Apr
467,windbreaker,55,2019,5,google,724,60,12,May
468,leggings,75,2018,6,google,1301,108,12,Jun
469,leggings,99,2018,7,google,1301,108,12,Jul
470,leggings,76,2018,8,google,1301,108,12,Aug
471,leggings,99,2018,9,google,1301,108,12,Sep
472,leggings,127,2018,10,google,1301,108,12,Oct
473,leggings,138,2018,11,google,1301,108,12,Nov
474,leggings,100,2018,12,google,1301,108,12,Dec
475,leggings,120,2019,1,google,1301,108,12,Jan
476,leggings,108,2019,2,google,1301,108,12,Feb
477,leggings,149,2019,3,google,1301,108,12,Mar
478,leggings,111,2019,4,google,1301,108,12,Apr
479,leggings,99,2019,5,google,1301,108,12,May
480,sweatband,0,2018,6,youtube,1,1,1,Jun
481,sweatband,0,2018,7,youtube,1,1,1,Jul
482,sweatband,0,2018,8,youtube,1,1,1,Aug
483,sweatband,0,2018,9,youtube,1,1,1,Sep
484,sweatband,1,2018,10,youtube,1,1,1,Oct
485,sweatband,0,2018,11,youtube,1,1,1,Nov
486,sweatband,0,2018,12,youtube,1,1,1,Dec
487,sweatband,0,2019,1,youtube,1,1,1,Jan
488,sweatband,0,2019,2,youtube,1,1,1,Feb
489,sweatband,0,2019,3,youtube,1,1,1,Mar
490,sweatband,0,2019,4,youtube,1,1,1,Apr
491,sweatband,0,2019,5,youtube,1,1,1,May
492,leggings,381,2018,6,youtube,4581,381,12,Jun
493,leggings,315,2018,7,youtube,4581,381,12,Jul
494,leggings,247,2018,8,youtube,4581,381,12,Aug
495,leggings,109,2018,9,youtube,4581,381,12,Sep
496,leggings,6,2018,10,youtube,4581,381,12,Oct
